what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446965460468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965469563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965469657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446965471872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965473058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965501386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446965507423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1446965551886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446965563761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446965568129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446965571171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446965574871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446965576806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1446965589033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1446965590867
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1446965595136
error,log,,,"Error",1446965595136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965605564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965605580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965606450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965606501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965609819
error,log,,,"Error",1446965623603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446965623936
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446965623965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1446965629602
